지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),일조(hr),적설(cm)
155,창원,2022-02-08 03:00,.2,,1.5,340,28,,
155,창원,2022-02-08 04:00,-.1,,2.4,360,29,,
155,창원,2022-02-08 05:00,-.4,,2,180,29,,
155,창원,2022-02-08 06:00,-1.1,,1.6,200,32,,
155,창원,2022-02-08 07:00,-1.2,,1.3,180,36,,
155,창원,2022-02-08 08:00,-.7,,1.5,180,42,.3,
155,창원,2022-02-08 09:00,.7,,3.7,70,41,1,
155,창원,2022-02-08 10:00,1.9,,3,50,38,1,
155,창원,2022-02-08 11:00,3.6,,2.1,160,33,1,
155,창원,2022-02-08 12:00,4.4,,2.5,180,33,1,
155,창원,2022-02-08 13:00,5.2,,3.2,50,29,1,
155,창원,2022-02-08 14:00,5.4,,4.7,50,29,1,
155,창원,2022-02-08 15:00,5.7,,4.4,50,31,1,
155,창원,2022-02-08 16:00,6,,3.5,50,30,1,
155,창원,2022-02-08 17:00,5.7,,1.4,70,29,.8,
155,창원,2022-02-08 18:00,4.6,,.9,230,31,0,
155,창원,2022-02-08 19:00,4.1,,.5,270,31,0,
155,창원,2022-02-08 20:00,3.9,,1.1,20,31,,
155,창원,2022-02-08 21:00,3.6,,1.6,360,32,,
155,창원,2022-02-08 22:00,2.5,,.7,90,32,,
155,창원,2022-02-08 23:00,2.8,,1.1,200,30,,
155,창원,2022-02-09 00:00,1.7,,1,20,39,,
155,창원,2022-02-09 01:00,1,,1.1,20,43,,
155,창원,2022-02-09 02:00,.4,,.7,340,44,,
155,창원,2022-02-09 03:00,.3,,1.2,20,46,,
155,창원,2022-02-09 04:00,-.6,,.7,320,48,,
155,창원,2022-02-09 05:00,-1,,.5,230,48,,
155,창원,2022-02-09 06:00,-1.4,,.4,0,47,,
155,창원,2022-02-09 07:00,-1.6,,.6,140,48,,
155,창원,2022-02-09 08:00,-.4,,.7,70,44,.3,
155,창원,2022-02-09 09:00,1,,3.7,20,41,1,
155,창원,2022-02-09 10:00,2.3,,3.8,20,36,1,
155,창원,2022-02-09 11:00,4.6,,2.6,50,32,1,
155,창원,2022-02-09 12:00,7.4,,1.2,50,32,1,
155,창원,2022-02-09 13:00,8.3,,1.5,50,33,1,
155,창원,2022-02-09 14:00,9.3,,1.2,70,30,1,
155,창원,2022-02-09 15:00,9.6,,.7,20,27,1,
155,창원,2022-02-09 16:00,8.7,,.9,160,32,.5,
155,창원,2022-02-09 17:00,7.5,,1.7,140,37,0,
155,창원,2022-02-09 18:00,6.7,,1.7,180,45,0,
155,창원,2022-02-09 19:00,6,,.9,230,51,0,
155,창원,2022-02-09 20:00,5.8,,.8,230,55,,
155,창원,2022-02-09 21:00,5.6,,.4,0,55,,
155,창원,2022-02-09 22:00,5,,.3,0,58,,
155,창원,2022-02-09 23:00,4.8,,0,0,58,,
155,창원,2022-02-10 00:00,4.7,,.6,270,60,,
155,창원,2022-02-10 01:00,4.3,,.1,0,61,,
155,창원,2022-02-10 02:00,4,,.2,0,61,,
155,창원,2022-02-10 03:00,3.7,,.4,0,61,,
155,창원,2022-02-10 04:00,4.1,,.6,360,47,,
155,창원,2022-02-10 05:00,3.7,,.7,180,49,,
155,창원,2022-02-10 06:00,3.9,,.9,20,44,,
155,창원,2022-02-10 07:00,3.6,,1.3,360,49,,
155,창원,2022-02-10 08:00,3.6,,.1,0,49,0,
155,창원,2022-02-10 09:00,4.9,,.6,70,40,.2,
155,창원,2022-02-10 10:00,7.4,,1.2,70,27,1,
155,창원,2022-02-10 11:00,6.8,,2.2,70,25,.2,
155,창원,2022-02-10 12:00,7.9,,3.1,50,22,.5,
155,창원,2022-02-10 13:00,9.1,,2.4,50,21,.9,
155,창원,2022-02-10 14:00,9.7,,3.8,50,22,1,
155,창원,2022-02-10 15:00,11.2,,1.7,50,18,1,
155,창원,2022-02-10 16:00,9.7,,3,50,19,1,
155,창원,2022-02-10 17:00,9.5,,1,180,17,.8,
155,창원,2022-02-10 18:00,8.4,,.6,250,18,0,
155,창원,2022-02-10 19:00,7.5,,1.1,230,19,0,
155,창원,2022-02-10 20:00,6.6,,1.8,180,20,,
155,창원,2022-02-10 21:00,5.8,,2.2,340,21,,
155,창원,2022-02-10 22:00,5.4,,1.9,50,23,,
155,창원,2022-02-10 23:00,4.7,,1.5,50,25,,
155,창원,2022-02-11 00:00,4.3,,1.7,340,24,,
155,창원,2022-02-11 01:00,4,,1.4,180,27,,
155,창원,2022-02-11 02:00,3.5,,1,250,28,,
155,창원,2022-02-11 03:00,2.8,,1,200,31,,
155,창원,2022-02-11 04:00,1.8,,1.1,270,38,,
155,창원,2022-02-11 05:00,2.3,,1.2,70,40,,
155,창원,2022-02-11 06:00,1.7,,2.2,50,43,,
155,창원,2022-02-11 07:00,.9,,1,320,44,,
155,창원,2022-02-11 08:00,1,,.8,290,47,.4,
155,창원,2022-02-11 09:00,2.9,,1.8,360,41,1,
155,창원,2022-02-11 10:00,5.2,,2.2,50,36,1,
155,창원,2022-02-11 11:00,6.2,,4.7,50,30,1,
155,창원,2022-02-11 12:00,8.3,,2.2,70,23,1,
155,창원,2022-02-11 13:00,9.3,,2.1,50,20,1,
155,창원,2022-02-11 14:00,10.7,,1.6,70,18,1,
155,창원,2022-02-11 15:00,10.5,,1.4,50,17,1,
155,창원,2022-02-11 16:00,10.5,,1.7,50,16,1,
155,창원,2022-02-11 17:00,8.2,,2.7,160,28,.8,
155,창원,2022-02-11 18:00,6.8,,1.9,180,31,0,
155,창원,2022-02-11 19:00,5.9,,1,230,39,0,
155,창원,2022-02-11 20:00,4.9,,.6,270,42,,
155,창원,2022-02-11 21:00,3.5,,.2,0,46,,
155,창원,2022-02-11 22:00,3.6,,.2,0,45,,
155,창원,2022-02-11 23:00,3.4,,.6,270,46,,
155,창원,2022-02-12 00:00,3,,.8,320,48,,
155,창원,2022-02-12 01:00,2.7,,.4,0,46,,
155,창원,2022-02-12 02:00,3.1,,.6,320,43,,
155,창원,2022-02-12 03:00,3.3,,.7,340,44,,
155,창원,2022-02-12 04:00,2.9,,1.2,360,53,,
155,창원,2022-02-12 05:00,3.1,,1,340,44,,
155,창원,2022-02-12 06:00,3,,1.1,320,43,,
155,창원,2022-02-12 07:00,2.2,,.3,0,45,,
155,창원,2022-02-12 08:00,2.3,,.2,0,39,0,
155,창원,2022-02-12 09:00,4.7,,.5,90,35,.7,
155,창원,2022-02-12 10:00,6.9,,1.9,50,30,1,
155,창원,2022-02-12 11:00,8.3,,2.6,50,25,1,
155,창원,2022-02-12 12:00,9.9,,2.3,70,22,1,
155,창원,2022-02-12 13:00,11.3,,1.3,50,18,1,
155,창원,2022-02-12 14:00,12.8,,1.7,90,15,1,
155,창원,2022-02-12 15:00,10.4,,4.3,160,28,1,
155,창원,2022-02-12 16:00,10.5,,2.7,180,31,1,
155,창원,2022-02-12 17:00,9.1,,3.1,180,42,.7,
155,창원,2022-02-12 18:00,8.2,,1.6,200,42,0,
155,창원,2022-02-12 19:00,7.5,,1.5,140,44,0,
155,창원,2022-02-12 20:00,6.8,,.5,230,44,,
155,창원,2022-02-12 21:00,5.5,,.3,0,49,,
155,창원,2022-02-12 22:00,5.7,,.6,250,59,,
155,창원,2022-02-12 23:00,6.2,,1.2,360,57,,
155,창원,2022-02-13 00:00,6.3,,1.2,360,57,,
155,창원,2022-02-13 01:00,5.8,,1.4,360,59,,
155,창원,2022-02-13 02:00,5.4,,1.6,20,59,,
155,창원,2022-02-13 03:00,5,,1.4,50,60,,
155,창원,2022-02-13 04:00,4.6,,1.3,360,62,,
155,창원,2022-02-13 05:00,4.7,,1.9,20,61,,
155,창원,2022-02-13 06:00,4.4,,.9,290,61,,
155,창원,2022-02-13 07:00,4.2,,1.4,50,63,,
155,창원,2022-02-13 08:00,4.3,,1.3,20,61,0,
155,창원,2022-02-13 09:00,4.7,,.4,0,60,0,
155,창원,2022-02-13 10:00,6,,2.1,50,56,.2,
155,창원,2022-02-13 11:00,8.6,,.9,50,50,1,
155,창원,2022-02-13 12:00,10.4,,1.9,50,47,1,
155,창원,2022-02-13 13:00,11.3,,2.2,70,43,1,
155,창원,2022-02-13 14:00,12.1,,2.2,50,38,1,
155,창원,2022-02-13 15:00,11.9,,1.6,50,37,1,
155,창원,2022-02-13 16:00,11,,2.9,20,37,0,
155,창원,2022-02-13 17:00,10.7,,2.4,50,36,0,
155,창원,2022-02-13 18:00,10.4,,2.4,50,40,0,
155,창원,2022-02-13 19:00,9.5,,1.7,50,44,0,
155,창원,2022-02-13 20:00,8.6,,2.1,50,54,,
155,창원,2022-02-13 21:00,8,0,2.1,50,56,,
155,창원,2022-02-13 22:00,7.7,,1.6,50,56,,
155,창원,2022-02-13 23:00,7.3,,.8,50,59,,
155,창원,2022-02-14 00:00,6.9,,1,20,59,,
155,창원,2022-02-14 01:00,6.3,,1.1,50,63,,
155,창원,2022-02-14 02:00,5.7,,1.1,50,66,,
155,창원,2022-02-14 03:00,4.6,,.4,0,72,,
155,창원,2022-02-14 04:00,4.1,,.6,200,74,,
155,창원,2022-02-14 05:00,3.6,,.3,0,76,,
155,창원,2022-02-14 06:00,3.9,,.2,0,75,,
155,창원,2022-02-14 07:00,4,,.7,230,75,,
155,창원,2022-02-14 08:00,4.7,,.3,0,73,0,
155,창원,2022-02-14 09:00,5.3,0,.9,70,71,0,
155,창원,2022-02-14 10:00,6.3,,2,50,65,0,
155,창원,2022-02-14 11:00,8,,2.3,50,59,.1,
155,창원,2022-02-14 12:00,10,,1.2,70,54,0,
155,창원,2022-02-14 13:00,10.6,,2,90,51,.4,
155,창원,2022-02-14 14:00,11.2,,3.6,110,50,.9,
155,창원,2022-02-14 15:00,12,,3.7,140,43,1,
155,창원,2022-02-14 16:00,11.3,,1.7,200,40,.1,
155,창원,2022-02-14 17:00,10.4,,1.7,160,48,.5,
155,창원,2022-02-14 18:00,8.9,,.4,0,56,0,
155,창원,2022-02-14 19:00,8.6,,.8,270,42,0,
155,창원,2022-02-14 20:00,7.6,,1.1,250,51,,
155,창원,2022-02-14 21:00,7.9,,.9,270,33,,
155,창원,2022-02-14 22:00,7.1,,1.3,270,29,,
155,창원,2022-02-14 23:00,5,,.2,0,34,,
155,창원,2022-02-15 00:00,5.2,,.8,270,40,,
155,창원,2022-02-15 01:00,4.8,,1.2,290,50,,
155,창원,2022-02-15 02:00,3.8,,1,270,53,,
155,창원,2022-02-15 03:00,2.8,,1.8,290,46,,
155,창원,2022-02-15 04:00,1.7,,1.1,230,42,,
155,창원,2022-02-15 05:00,1,,1.4,360,45,,
155,창원,2022-02-15 06:00,.3,,.8,110,46,,
155,창원,2022-02-15 07:00,.1,,1.6,270,44,,
155,창원,2022-02-15 08:00,.1,,2.8,290,44,.1,
155,창원,2022-02-15 09:00,.8,,3.3,270,42,.6,
155,창원,2022-02-15 10:00,3.2,,1.5,230,36,1,
155,창원,2022-02-15 11:00,3.7,,2,290,30,1,
155,창원,2022-02-15 12:00,5,,2.5,290,21,1,
155,창원,2022-02-15 13:00,5.2,,2.4,270,21,1,
155,창원,2022-02-15 14:00,5.1,,1.6,360,21,1,
155,창원,2022-02-15 15:00,5.1,,2.9,290,22,1,
